_input_hash;_task_hash;tweet_id;text;opt_LIBERDADE_4;opt_OPRESSAO_4;opt_LIBERDADE_5;opt_OPRESSAO_5;opt_LIBERDADE_6;opt_OPRESSAO_6;annotated_1;annotated_2;annotated_3;annotated_4;annotated_5;annotated_6;n_opt;annot_complete;ABORRECIMENTO;ADMIRACAO;ALEGRIA;ALIVIO;AMOR;APROVACAO;COMPRAIXAO;CONFUSAO;CURIOSIDADE;DECEPCAO;DESAPROVACAO;DESEJO;DIVERSAO;ENTUSIASMO;GRATIDAO;INVEJA;LUTO;MEDO;NERVOSISMO;EMONEUTRO;NOJO;ORGULHO;OTIMISMO;RAIVA;REMORSO;SAUDADE;SCHADENFREUDE;SURPRESA;TRISTEZA;VERGONHA;AUTORIDADE;CUIDADO;DESLEALDADE;IMORAL;IMPUREZA;LEALDADE;LIBERDADE;MALTRATO;MORAL;MORALNEUTRO;OPRESSAO;PUREZA
-556823965;1744643253;1511115690308218889;Wro mt cuidar da minha coelhinha. Limpar os cortes q fiz nela, ajudar ela a andar dps de e acabar com ela e dar banho ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
-1643708412;2105575773;1511122514725978121;SIM,SIM,SIM,SIM BOLSONARO... ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
-2108361819;469967738;1511116602330259456;Vixxxx tem criança em Indaial q tá doida  pra perde o dedo kkkkkkkk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-307464616;2054492940;1511113909238906890;parece que tá tudo dando errado ultimamente não tem um dia que eu não chore kk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
-1554412926;985402778;1511114693229916162;Tão podre quanto ele, muita gente tem forma mas não tem conteúdo 🤮 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
1199424194;-1101633327;1511119067083591688;meu deus ele é mt pequenininho, parece uma criança ali no meio 😭😭 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-568021098;1301177139;1511115269162385415;Crlh abelha fdpta soltou o ferrão no meu dedo, doi pra crlh essa porra kk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
715999067;2009772146;1511122919262457857;Tenho uma amizade de muitos anos que tenho certeza que meu amigo tem vergonha de mim KKKKKKK ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
596240676;784912421;1511121503995236353;Eu faria igual kkkkkkkkkkkkk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-722875101;786402835;1511116704776179712;e a anitta disse algo errado??? o bostileiro gosta de p*taria mas falar isso?? um absurdo! 🙄🙄 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
1336592892;-1548351671;1511117554265243653;quero ver se agora eu não fico grandão nesta merda ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
308486312;-1239644029;1511122364578566147;Eu não aguento mais ver qualquer rolê que divulgue esse assediador que até ontem tava morando na rua. Ele merece uma moradia digna? Sim! Mas merece ser punido por tentar beijar mulher à força tb. E tem famosinho reforçando essa fama de pegador dele. Espero que ele seja esquecido ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-868600694;1962958660;1511033026402304008;hoje eu respeito todas as pessoas na qual eu já estive amizade e não falo mais. na hora da briga é claro que dizemos coisas que não deveria e soltamos indiretas desnecessárias, mas depois passa. o que eu levo comigo é o respeito e no meu coração só fica amor e gratidão por tudo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
886480313;417015543;1511118721414316034;Fofoca contada pela metade quase mata fofoqueira. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
360637613;1562243745;1511028793598746631;Pqp tudo dando errado hoje 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1266051432;-1162725269;1511119956418650113;Vou cometer um crime de ódio ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-1172431111;1757992918;1511118146442309636;Q merda mano quem gosta de gore vey bizarro ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1920566193;-273898293;1511034640404000770;só agora fui ver a apresentação completa de ontem e puta merda EU TE AMO BTS! BORAHAE PRA CARALHO 💜 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1364947093;-2022867771;1511037156827009029;Ai, o tão sonhado... ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
565505637;592898046;1511036764231811075;Tô muitooooo feliz meu parceiro ce tá loucoooooooo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
578771052;-497064562;1511039727306215429;MAs é mta cara de pau esse povo perguntando qndo vou pro Brasil nem meus amigos sabem kkkkkkkk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1080587245;-981810851;1511116300986236930;quando que eu vou ter um baek isak pra mim pelo amor de deus ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1815666286;1853786808;1511028370653466625;Como eu amo esses doiis!!! 🥰🥰🥰 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-671931150;1999134286;1511043827074752515;fui colocar as it was pra tocar ai minha mãe ' de novo patricia' SIM MAE DNV ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1047319192;-1207279785;1511039617683931139;Saudades de viver um relacionamento tranquilo e saudável, sem estresse só amor e carinho kkkkkkk que ódio ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
348050041;175591436;1407747771805870000;EU ODEIO A COORDENAÇÃO DO MEU CURSO.  Não há lugar mais caótico na UF*L que a FALE.;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
60258532;-1779030749;1511118846534557700;Tal do vôlei e foda pra caralho , Sesi perdendo por 5 pontos , e virou o set ainda ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1174864764;-2070960159;1511045571536109572;bom dia com a pessoa que me furtou no lollapalooza tentando me passar um golpe, gente? cuidado ai ein ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
-1029394870;236193887;1511044372862836747;Sabe qual é a questão? O Tite é, de fato, um grande treinador, mas jamais poderá ser unânime porque tem que tomar decisões abjetas e indefensáveis, principalmente em convocações, por questão política. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
-35789716;475602218;1511037982010191874;Meu orgulho deles nem cabe mais no peito, é isso. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
517897165;-1955699192;1511032829584584710;O eleitor que não cobra do seu candidato que debata e proponha soluções para os problemas do país é omisso e conivente com as gestões pífias que virão. O eleito deve estar comprometido com as pautas caras à sociedade, ou não teremos os avanços que o país precisa. #LulaArregao ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-625461512;-1071940150;1511036113242279947;Sensibilidade e respeito. #DitaduraNuncaMais #vivaademocracia ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
1865026499;-14189625;1511122666622795777;Tenho amigas falsas e isso me entristece (isso foi pra ti Beatriz bibite) ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
-278520636;1288573574;1511119773924536323;Ronaldo gordão, roubou meu coração ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1822286148;-757310299;1511035831183622146;Que doideira é essa, nego falando que eu estou metido e marrento pra crl, tá de sacanagem.... ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
309144585;72573397;1407769920876720000;Quando tu descobrir a história eu assumo ele KAKAKAAKAKAKAKAK;1;1;1;1;1;1;1;0;1;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-44645335;1236604030;1511036489592983556;Ué  eu menor de idade vou assumir b. o dos outros pra levar esporro da minha mae? Kkkkkkkkkkkkk ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-684934248;-664668308;1511043494634311686;Assistindo o programa com minha mãe e no video do início do bate-papo fala, vício em remédio pra acordar, o certo não seria vício em remédio para retardar o sono? Ou para não dormir? #BenditaHora ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1765342469;1158397780;1511032250418225163;Se vocês não descobriram o ed antes de janeiro, vc que lute pra ser respeitado ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-1040927511;-782941400;1511034781416443905;Pqp vai a merda. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
330659972;1512126817;1511046274690265091;qual o seu medo, diz pra mim ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
620681182;882492732;1511036453324738568;Pessoal, se vocês tem preguiça de desenvolver um diálogo decente em app de relacionamento pq diabos insistem em criar perfil em um ??? ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
493510332;762474515;1511042107217223686;Transformando o fuleco em mendigo Catar? Tem medo dos brasileiros não? ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-876109135;-490342228;1511116291217793024;Não insista em ser prioridade de quem sequer lhe oferece consideração, mendigar amor é fortalecer o desprezo de quem lhe despreza. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-1080358191;724442761;1511033983865401359;anitta está erradíssima, no momento eu só quero dinheiro e viajar ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1641821454;1754084615;1511039515762302978;? gnt eu sou fa do txt e do aespa ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1615245184;466670188;1511120374632697860;Ai Deus me livre dessas amigas pecadoras 😮‍💨 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
167263092;-236602940;1511043456113725442;vou conseguir fazer uma prova às 18h pq vou sair às 19h, acho que mais gente poderá participar, logo trago o cronograma certinho :) ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1107694308;1811688347;1511115449278337026;hoje espancou viu ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1672306742;1948711680;1511115462767267841;É um imbecil arrogante. O ex presidiário nem tenta esconder sua cretinice. ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
388877700;1739812540;1511033103107731458;1.Corretivo 2.bolinha de gude 3.biscoito 4.tangerina ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-889741014;981079192;1511114583494336513;tô morrendo de dor por favor me deem docinhos e beijinhos ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
1720345315;1686806275;1511041988786892810;Eu só acredito vendo. E vendo, não acredito! PUTA QUE PARIU! ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
-351736325;1543592782;1511037400952279041;escola tá acabando cmg deus me livre ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
-2129820263;1385320175;1511121137647902723;O Simba está comigo a 5 meses e só de eu ir no mercado uns minutinhos e voltar, ele está com lágrimas nos olhinhos por ter sentido a minha falta... Deus q me livre doar o meu bebê, qq essa gente tem na cabeça ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
-1819163448;287850067;1511042285131247628;incrivel como o sorrisinho da scarlett tem o poder de melhorar meu dia de uma forma inexplicável ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-900600677;329258706;1511039064333557762;busco amizade em BH que me deixe ir lá só pra arrumar pra uma festa na noite do dia 15/04 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1033537998;-389352468;1511044180751048715;ele parece ser tao querido queria que fosse meu pai ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-633778223;280838097;1511028112494141451;que saudade q eu tava de pegar trem/metrô lotado, pegar o sentido errado (acontece sempre), reclamar do fedor do rio pinheiros, correr pra não perder o trem e DE VER GENTE ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1766897038;1259271080;1407740633113050000;indefinido,to comecando a descobrir meu estilo agora;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1999010898;-1688200926;1511114589429280770;muita dor de cabeça sério ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1466752303;-1461515404;1511035732160393232;Falar isso do JJ é de fato conhecer o JJ ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-2060054899;-1738015222;1511032086743896064;Will Smith bateu no comediante errado ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
-1056136013;1365054456;1511115170470416385;Minha mãe percebeu que estou um pouco diferente do normal... Ele me deu dois🐤🐥 Triste não poder dizer que não quero. 😐😐 Aceito dicas, para 'cuidar' da melhor forma. Não achei muita coisa na internet. ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
365849972;-1954208202;1511114895168782341;cortar o cabelo quinta deixar mais curto pq não aguento mais cuidar dessa bomba 🥲 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-203284772;694270227;1511042395638484999;agora minha mãe quer que eu levo ela pra todo canto ;1;1;1;1;1;1;1;1;0;1;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1107272751;-618901864;1511037803844575245;Acho que a maior tristeza da minha vida é que eu não vou poder viver uma história igual em Bridgerton, que não vou para um baile com vestidos da alta sociedade britânica e nunca terei um Simon GOSTOSO Bridgerton pra chamar de meu ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
-824061984;-119034976;1407877419457980000;Precisamente!!!!;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1676973911;-1197762930;1511032441867325445;A pessoa além de mentir, ainda quer justificar a mentira! Que nojo! ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
-1548053058;404078654;1511119440238231553;PQP, menina eu te ODEIO! Eu sei q não te conheço mas olha a poha da merda q vc fez vsf nmrl, vc machucou MUITO ela e ela nao merece isso juro! Vc é uma bela de uma VADIA! ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
-772691965;1992620905;1511041804157730829;minha mãe acha q eu to usando cocaínakkkkkkkkkkAAAAKKK ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
-1933747554;-1296189797;1511114022418063362;carmem caiu igual pato no papo da “paula” ou tem algo de errado nesses documentos #QuantoMaisVidaMelhor ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-1269658579;900093640;1511034753251786756;eu te acho errado ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
977146083;363533892;1511031029640929290;hoje foi mto legal amei ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1477383391;616449131;1511031142815834123;preciso de um abraço ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-100429315;-518168189;1511116783297703936;É tudo no tempo certo 🙌🏻 ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1948705965;390269235;1511118893414289411;A pessoas que são tao adultas como tão crianças tudo ao msm tempo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-698925070;-287624629;1511033236872327173;Puta merda, preciso do filme dos Peaky Blinders logo ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
-1942824203;885986960;1511121849446551555;não ir pra escola e seus amigos contarem toda fofoca que rolou é tudo pra mimm ;1;1;1;1;1;1;1;1;1;1;1;1;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
